"10.1007/978-3-642-25560-1_23", "Mitigation of malicious modifications by insiders in databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2011"
"10.23919/isap47053.2021.9391261", "Schemes to reduce no estimates and database update errors for finger print area localization", "2020 International Symposium on Antennas and Propagation, ISAP 2020", "2021"
"10.1109/icaicta.2017.8090961", "Database development supporting offline update using CRDT: (Conflict-free replicated data types)", "Proceedings - 2017 International Conference on Advanced Informatics: Concepts, Theory and Applications, ICAICTA 2017", "2017"
"10.1007/978-3-642-33353-8_11", "The view-update problem for indefinite databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.1007/978-3-030-30942-8_33", "Reasoning formally about database queries and updates", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2019"
"10.1109/cicn.2015.273", "Research on Incremental Heterogeneous Database Synchronization Update Based on Web Service", "Proceedings - 2015 International Conference on Computational Intelligence and Communication Networks, CICN 2015", "2016"
"10.1007/978-981-96-9872-1_41", "Update Recovery Attacks on Two-Dimensional Encrypted Databases: Exploiting Volume Pattern Leakage in Range Queries", "Lecture Notes in Computer Science", "2025"
"10.1007/978-3-642-40173-2_17", "Implementing efficient updates in compressed big text databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1038/s41597-022-01316-3", "A trait database and updated checklist for European subterranean spiders", "Scientific Data", "2022"
"10.1201/9781003304029-7", "Insert, Update and Delete Data from Databases", "Oracle Database Programming with Java: Ideas, Designs, and Implementations", "2022"
"10.1007/978-3-642-39467-6_8", "Loop elimination for database updates", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1007/978-3-642-45025-9_36", "MMS-IU model for incremental update of spatial database", "Communications in Computer and Information Science", "2013"
"10.1038/s41597-022-01360-z", "CDCDB: A large and continuously updated drug combination database", "Scientific Data", "2022"
"10.3233/978-1-60750-690-4-37", "Partial updates in complex-value databases", "Frontiers in Artificial Intelligence and Applications", "2011"
"10.1007/978-3-319-10518-5_11", "An Efficient Approach for Detecting and Repairing Data Inconsistencies Resulting from Retroactive Updates in Multi-temporal and Multi-version XML Databases", "Advances in Intelligent Systems and Computing", "2015"
"10.1007/978-3-642-12725-0_43", "Use of Airborne Laser Scanning Data for a Revision and Update of a Digital Forest Map and its Descriptive Database: A Case Study from the Tatra National Park", "Environmental Science and Engineering", "2013"
"10.1109/melecon53508.2022.9843035", "Personalized Outsourced Privacy-preserving Database Updates for Crowd-sensed Dynamic Spectrum Access", "MELECON 2022 - IEEE Mediterranean Electrotechnical Conference, Proceedings", "2022"
"10.1109/icde.1984.7271256", "A natural language interface for performing database updates", "Proceedings - International Conference on Data Engineering", "2015"
"10.1007/978-3-031-33017-9_24", "An Updated Database of Codes and an Open Problem About Quasi-cyclic Codes", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2023"
"10.33012/2016.14868", "Crowdsourced fingerprint database update for indoor localization", "29th International Technical Meeting of the Satellite Division of the Institute of Navigation, ION GNSS 2016", "2016"
"10.1007/978-3-642-12725-0_43", "Use of airborne laser scanning data for a revision and update of a digital forest map and its descriptive database: A case study from the Tatra National Park", "Environmental Science and Engineering (Subseries: Environmental Science)", "2013"
"10.1038/s41597-021-00962-3", "The 2021 update of the EPA’s adverse outcome pathway database", "Scientific Data", "2021"
"10.1109/icaicta56449.2022.9932986", "Conversion of Entity-Relationship Model to NoSQL Document-Oriented Database Logical Model Using Workload Information and Entity Update Frequency", "2022 9th International Conference on Advanced Informatics: Concepts, Theory and Applications, ICAICTA 2022", "2022"
"10.3233/978-1-60750-690-4-154", "A simple model of negotiation for cooperative updates on database schema components", "Frontiers in Artificial Intelligence and Applications", "2011"
"10.1038/s41597-021-00918-7", "Erratum: Addendum: FosSahul 2.0, an updated database for the Late Quaternary fossil records of Sahul (Scientific data (2019) 6 1 (272))", "Scientific data", "2021"
"10.1007/978-3-642-20116-5", "A hybrid approach for database replication: Finding the optimal configuration between update everywhere and primary copy paradigms", "Communications in Computer and Information Science", "2011"
"10.1007/978-3-031-37807-2_2", "Zero Update Encryption Adjustment on Encrypted Database Queries", "Communications in Computer and Information Science", "2023"
"10.1117/12.2053591", "The Northwest Infrared (NWIR) gas-phase spectral database of industrial and environmental chemicals: Recent updates", "Proceedings of SPIE - The International Society for Optical Engineering", "2014"
"10.1007/978-3-642-28279-9_9", "Independent update reflections on interdependent database views", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.1038/s41597-023-02232-w", "The daily updated Dutch national database on COVID-19 epidemiology, vaccination and sewage surveillance", "Scientific Data", "2023"
"10.1109/icicta.2012.141", "Navigational information update mechanism based on moving objects databases", "Proceedings - 2012 5th International Conference on Intelligent Computation Technology and Automation, ICICTA 2012", "2012"
"10.7544/issn1000-1239.2018.20170320", "Publicly Verifiable Databases Scheme with Efficient Updates and Low Storage Overhead; [可有效更新的低存储开销公共可验证数据库方案]", "Jisuanji Yanjiu yu Fazhan/Computer Research and Development", "2018"
"10.1007/978-3-319-27119-4_18", "Query execution optimization based on incremental update in database distributed middleware", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2015"
"10.1186/s40537-025-01335-y", "ThermoPCD 2.0: an updated database of molecular dynamics trajectories of antibody-antigen complexes relevant for infectious diseases and allergies at physiologic and fever-range temperatures", "Journal of Big Data", "2025"
"10.1038/s41597-020-0506-7", "dbPSP 2.0, an updated database of protein phosphorylation sites in prokaryotes", "Scientific Data", "2020"
"10.1007/978-3-319-24489-1_32", "Dynamics of belief: Horn knowledge base and database updates", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2015"
"10.1007/978-3-319-32049-6_15", "An I/O-efficient buffer batch replacement policy for update-intensive graph databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2016"
"10.1038/s41597-019-0267-3", "FosSahul 2.0, an updated database for the Late Quaternary fossil records of Sahul", "Scientific Data", "2019"
"10.1016/j.chemolab.2018.01.015", "Dynamic soft sensors with active forward-update learning for selection of useful data from historical big database", "Chemometrics and Intelligent Laboratory Systems", "2018"
"10.1109/icscde54196.2021.00082", "Update the power project knowledge graph of power project using Neo4j Graph Database", "Proceedings - 2021 International Conference of Social Computing and Digital Economy, ICSCDE 2021", "2021"
"10.14188/j.2095-6045.2016357", "Integration of production management and database updatein real estate fundamental geographic information data", "Journal of Geomatics", "2018"
"10.1007/978-3-319-40581-0_17", "Efficient skyline maintenance over frequently updated evidential databases", "Communications in Computer and Information Science", "2016"
"10.1109/icccnt.2013.6726507", "Survey on privacy preserving updates on unidentified database", "2013 4th International Conference on Computing, Communications and Networking Technologies, ICCCNT 2013", "2013"
"10.1007/978-3-319-17885-1_768", "Maximum Update Interval in Moving Objects Databases", "Encyclopedia of GIS", "2017"
"10.1109/iwaise.2014.16", "Towards a rich and updated web services database", "Proceedings - 2014 International Workshop on Advanced Information Systems for Enterprises, IWAISE 2014", "2014"
"10.1038/s41597-020-00746-1", "QM-symex, update of the QM-sym database with excited state information for 173 kilo molecules", "Scientific Data", "2020"
"10.1109/icsess.2015.7339029", "An heterogeneous database synchronization update base on web services", "Proceedings of the IEEE International Conference on Software Engineering and Service Sciences, ICSESS", "2015"
"10.3390/app12157623", "A Progressively Expanded Database for Automated Lung Sound Analysis: An Update", "Applied Sciences (Switzerland)", "2022"
"10.1109/accai61061.2024.10602387", "Automated Assignment Management System: Integrating Email Inbox Parsing, Database Updates, and Notification", "Proceedings - 3rd International Conference on Advances in Computing, Communication and Applied Informatics, ACCAI 2024", "2024"
"10.1109/tirved58506.2023.10332670", "Development of Approaches to Updated Database on the Vehicle Fleet of Various Countries for Assessing Gross Greenhouse Gas Emissions", "2023 Intelligent Technologies and Electronic Devices in Vehicle and Road Transport Complex, TIRVED 2023 - Conference Proceedings", "2023"
"10.1038/sdata.2018.141", "MANTA2, update of the Mongo database for the analysis of transcription factor binding site alterations", "Scientific Data", "2018"
"10.2514/6.2016-2014", "External stores grouping for aero database update", "AIAA Atmospheric Flight Mechanics Conference", "2016"
"10.14778/3402707.3402718", "Serializable snapshot isolation for replicated databases in high-update scenarios", "Proceedings of the VLDB Endowment", "2011"
"10.1002/minf.70013", "Update and ADMET Profile of the Latin American Natural Product Database: LANaPDB", "Molecular Informatics ", "2025"
"10.14188/j.2095-6045.2015.03.024", "An update method for spatial database using FME", "Journal of Geomatics", "2015"
"10.23919/jcc.ja.2022-0208", "Dynamic Update Scheme of Spectrum Information Based on Spectrum Opportunity Incentive in the Database-Assisted Dynamic Spectrum Management", "China Communications", "2024"
"10.1109/dynamics.2018.8601495", "Updates of View in Relational Databases∗", "12th International Scientific and Technical Conference ""Dynamics of Systems, Mechanisms and Machines"", Dynamics 2018", "2018"
"10.33012/2017.14882", "Novel crowdsourced Fingerprint database update strategy using clustering and pattern matching techniques", "Proceedings of the 2017 International Technical Meeting of The Institute of Navigation, ITM 2017", "2017"
"10.1504/ijiids.2018.091583", "A systematic approach to efficiently managing the effects of retroactive updates of time-varying data in multiversion XML databases", "International Journal of Intelligent Information and Database Systems", "2018"
"10.1109/icacr55854.2022.9935532", "An Adaptive Update Algorithm for Fingerprint Database Based on Validity Detection", "2022 6th International Conference on Automation, Control and Robots, ICACR 2022", "2022"
"10.1038/s41597-025-05240-0", "The Chemical and Products Database v4.0, an updated resource supporting chemical exposure evaluations", "Scientific Data ", "2025"
"10.3390/app11167269", "Impact of updated oecd/nea thermodynamic database on the safety assessment of radioactive waste repository studied using resrad-offsite code", "Applied Sciences (Switzerland)", "2021"
"10.1093/bioinformatics/btaf269", "PICRUSt2-SC: an update to the reference database used for functional prediction within PICRUSt2", "Bioinformatics", "2025"
"10.1007/978-3-319-11203-9_9", "Verifiable computation over large database with incremental updates", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2014"
"10.1109/iccct2.2014.7066725", "Automated updates mailing system for an organization:using named-entity recognition and tree based indexing database", "International Conference on Computing and Communication Technologies, ICCCT 2014", "2014"
"10.3390/ijms222111691", "Antimicrobial peptides: An update on classifications and databases", "International Journal of Molecular Sciences", "2021"
"10.1038/s41597-020-0353-6", "A continuously updated, geospatially rectified database of utility-scale wind turbines in the United States", "Scientific Data", "2020"
"10.3390/ijms222111403", "Analyses of the updated “animal rdna loci database” with an emphasis on its new features", "International Journal of Molecular Sciences", "2021"
"10.1007/978-3-662-54395-5_6", "Adaptable behavior coding schema for avatar interaction in network virtual environment", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2017"
"10.1007/978-3-642-40517-4_8", "An intelligent and adaptive threshold-based schema for energy and performance efficient dynamic VM consolidation", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1109/cads.2013.6714247", "An adaptive temperature threshold schema for dynamic thermal management of multi-core processors", "Proceedings - 17th CSI International Symposium on Computer Architecture and Digital Systems, CADS 2013", "2013"
"10.1007/978-3-642-22540-6_37", "Safeguarding web services using self-adaptive schema hardening algorithm", "Communications in Computer and Information Science", "2011"
"10.1007/978-3-031-38821-7_11", "Managing Schema Migration in NoSQL Databases: Advisor Heuristics vs. Self-adaptive Schema Migration Strategies", "Communications in Computer and Information Science", "2023"
"10.11591/ijece.v10i5.pp5347-5367", "A novel adaptive schema to facilitates playback switching technique for video delivery in dense LTE cellular heterogeneous network environments", "International Journal of Electrical and Computer Engineering", "2020"
"10.1007/s41347-025-00585-0", "The Relationships between Internet Gaming Disorder Symptoms, Early Adaptive Schemas and Player Experience", "Journal of Technology in Behavioral Science", "2025"
"10.1109/chilecon.2017.8229533", "Towards self-adaptation for Cyber-physical systems using a distributed MAPE-K schema over XMPP", "2017 CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies, CHILECON 2017 - Proceedings", "2017"
"10.1007/978-3-642-38209-3_6", "Feature-based adaptation of database schemas", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1007/978-3-662-44616-4_11", "Metamorphic systems: A schema for adaptive autonomous systems", "Natural Computing Series", "2015"
"10.3390/math10132288", "Meta-Optimization of Dimension Adaptive Parameter Schema for Nelder–Mead Algorithm in High-Dimensional Problems", "Mathematics", "2022"
"10.18653/v1/2025.findings-emnlp.419", "Adaptive Schema-aware Event Extraction with Retrieval-Augmented Generation", "EMNLP 2025 - 2025 Conference on Empirical Methods in Natural Language Processing, Findings of EMNLP 2025", "2025"
"10.1109/ecice55674.2022.10042885", "An Adaptive Optimal Control Design for Mobile Robots with A Symmetrical Schematic", "Proceedings of the 4th IEEE Eurasia Conference on IoT, Communication and Engineering 2022, ECICE 2022", "2022"
"10.1109/icmctc62214.2025.11196455", "Neuro-Symbolic AI-Driven Data Warehouses: Self-Learning Architectures for Dynamic Schema Evolution and Adaptive Query Optimization", "2025 International Conference on Metaverse and Current Trends in Computing, ICMCTC 2025", "2025"
"10.1007/978-3-319-10073-9_24", "A toolbox for conservative XML schema evolution and document adaptation", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2014"
"10.1007/978-3-662-44616-4_11", "Metamorphic systems: A schema for adaptive autonomous systems", "Evolvable Hardware: From Practice to Application", "2015"
"10.1007/978-981-96-2373-0_4", "Heterogeneous Information Network Embedding Based on Adaptive Meta-Schema Considering Relation Distinction and Semantic Preservation", "Communications in Computer and Information Science", "2025"
"10.1007/978-3-642-38027-3_94", "Toward hybrid model for architecture-oriented semantic schema of self-adaptive system", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1109/iccst.2014.7045196", "A taxonomy of changes in schema evolution", "2014 International Conference on Computational Science and Technology, ICCST 2014", "2014"
"10.1007/978-3-319-19548-3_28", "SCIT: A schema change interpretation tool for Dynamic-Schema data warehouses", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2015"
"10.1007/978-981-33-4183-8_21", "Implementation of High-Level JSON Schema Change Operations Using JUpdate", "Smart Innovation, Systems and Technologies", "2021"
"10.1007/978-3-030-50164-8_37", "Conceptual change in preschool science education: Evaluating a serious game designed with image schemas for teaching sound concept", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2020"
"10.1007/978-3-031-48465-0_73", "TempoJCM++: An Extension of TempoJCM to Support Schema Change Modeling", "Lecture Notes in Networks and Systems", "2024"
"10.1007/978-3-319-69904-2_9", "Schema evolution and foreign keys: Birth, eviction, change and absence", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2017"
"10.1109/indiacom.2014.6828115", "Spatial datamodel based schema creation for the forest change phenomenon", "2014 International Conference on Computing for Sustainable Global Development, INDIACom 2014", "2014"
"10.1109/icisa.2014.6847346", "A tool for test case impact analysis of database schema changes using use cases", "ICISA 2014 - 2014 5th International Conference on Information Science and Applications", "2014"
"10.1007/978-3-642-32335-5_15", "Tracking changes in database schemas", "Advances in Intelligent Systems and Computing", "2013"
"10.1007/978-3-030-89022-3_15", "Towards a Taxonomy of Schema Changes for NoSQL Databases: The Orion Language", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2021"
"10.1109/cloudtech.2015.7336969", "Log-based change data capture from schema-free document stores using MapReduce", "Proceedings of 2015 International Conference on Cloud Computing Technologies and Applications, CloudTech 2015", "2015"
"10.1504/ijtlid.2019.106590", "A schema to describe mechanisms of the co-evolution of global value chains and systems of innovation", "International Journal of Technological Learning, Innovation and Development", "2019"
"10.1109/iccst.2014.7045196", "A taxonomy of changes in schema evolution", "2014 International Conference on Computational Science and Technology, ICCST 2014", "2014"
"10.1007/978-3-030-62522-1_34", "A Study on the Effect of a Table’s Involvement in Foreign Keys to its Schema Evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2020"
"10.1007/978-3-030-89022-3_13", "Remaining in Control of the Impact of Schema Evolution in NoSQL Databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2021"
"10.11896/jsjkx.220500205", "Ontology-Schema Mapping Based Incremental Entity Model Construction and Evolution Approach of Knowledge Graph; [一种增量式本体模型与数据模式映射的图谱实例模型构建演化方法]", "Computer Science", "2023"
"10.1007/978-3-030-01391-2_17", "Dependency-Based Query/View Synchronization upon Schema Evolutions", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2018"
"10.1109/icdsinc66221.2025.11448159", "AI-Guided Schema Evolution and Real-Time Data Quality Enhancement in Multi-Source Pipelines", "1st IEEE International Conference on Data Science and Intelligent Network Computing, ICDSINC 2025", "2025"
"10.1007/978-3-319-98379-0_24", "Combining provenance management and schema evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2018"
"10.1007/978-3-319-44403-1_22", "Evolutionary database design: Enhancing data abstraction through database modularization to achieve graceful schema evolution", "Lecture Notes in Computer Science", "2016"
"10.1007/978-3-319-66854-3_2", "Schema evolution and gravitation to rigidity: A tale of calmness in the lives of structured data", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2017"
"10.1007/978-3-642-19294-4_10", "Enabling migration of enterprise applications in SaaS via progressive schema evolution", "Lecture Notes in Business Information Processing", "2011"
"10.1007/978-3-642-23971-7_47", "Data privacy preservation during schema evolution for multi-tenancy applications in cloud computing", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2011"
"10.4018/978-1-5225-5384-7.ch013", "Supporting structural evolution of data in web-based systems via schema versioning in the txschema framework", "Handbook of Research on Contemporary Perspectives on Web-Based Systems", "2018"
"10.18280/ria.370220", "An Intelligent Evolutionary Schema on Precision Medicine for Diabetes Using Big Data Analytics", "Revue d'Intelligence Artificielle", "2023"
"10.1007/978-3-642-25126-9_63", "Model-driven approach to XML schema evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2011"
"10.1007/978-981-15-7530-3_40", "An Evolutionary Task Offloading Schema for Edge Computing", "Communications in Computer and Information Science", "2020"
"10.1007/978-3-642-38709-8_27", "Managing the evolution and customization of database schemas in information system ecosystems", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1007/978-3-030-71055-2_4", "PolyMigrate: Dynamic Schema Evolution and Data Migration in a Distributed Polystore", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2021"
"10.1109/idaacs68557.2025.11321978", "Large Language Models for Schema Evolution in Event-Sourced Systems", "Proceedings of the IEEE International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications, IDAACS", "2025"
"10.1109/icmctc62214.2025.11196455", "Neuro-Symbolic AI-Driven Data Warehouses: Self-Learning Architectures for Dynamic Schema Evolution and Adaptive Query Optimization", "2025 International Conference on Metaverse and Current Trends in Computing, ICMCTC 2025", "2025"
"10.1007/978-3-030-62522-1_33", "An Empirical Study on the Design and Evolution of NoSQL Database Schemas", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2020"
"10.1007/978-3-642-32281-5_40", "A transparent approach for database schema evolution using view mechanism", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.15388/informatica.2015.58", "EXolutio: Methodology for Design and Evolution of XML Schemas Using Conceptual Modeling", "Informatica (Netherlands)", "2015"
"10.1007/978-3-642-27997-3_29", "A flexible graph-based data model supporting incremental schema design and evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.1007/978-3-030-30440-9_11", "A Generic Approach to Schema Evolution in Live Relational Databases", "Advances in Intelligent Systems and Computing", "2020"
"10.1007/978-3-319-39243-1_1", "Schema evolution for databases and data warehouses", "Lecture Notes in Business Information Processing", "2016"
"10.1007/978-3-030-94437-7_3", "EvoBench: Benchmarking Schema Evolution in NoSQL", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2022"
"10.4018/978-1-4666-5888-2.ch753", "Schema Evolution", "Encyclopedia of Information Science and Technology, Third Edition: Volume 1-10", "2014"
"10.11925/infotech.2096-3467.2019.0791", "An evolutionary schema for metadata description", "Data Analysis and Knowledge Discovery", "2020"
"10.1109/sita67914.2025.11273715", "Reinforcement Learning for Dynamic RDF Schema Evolution in NoSQL Databases", "SITA 2025 - 15th International Conference on Intelligent Systems: Theories and Applications", "2025"
"10.1109/cecnet.2012.6201658", "Data storage schema upgrade via metadata evolution in SaaS", "2012 2nd International Conference on Consumer Electronics, Communications and Networks, CECNet 2012 - Proceedings", "2012"
"10.1504/ijtlid.2019.106590", "A schema to describe mechanisms of the co-evolution of global value chains and systems of innovation", "International Journal of Technological Learning, Innovation and Development", "2019"
"10.1007/978-3-642-28466-3_54", "The research on evolution schema theorem on gene expression programming", "Advances in Intelligent and Soft Computing", "2012"
"10.1109/mcsi.2017.40", "Acceleration of Grammatical Evolution with Multiple Chromosome by Using Stochastic Schemata Exploiter", "Proceedings - 2017 4th International Conference on Mathematics and Computers in Sciences and in Industry, MCSI 2017", "2017"
"10.1007/978-3-642-36285-9_37", "Schema evolution in object and process-aware information systems: Issues and challenges", "Lecture Notes in Business Information Processing", "2013"
"10.1007/978-3-642-33999-8_9", "Supporting database provenance under schema evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.1007/978-3-642-24606-7_22", "Context schema evolution in context-aware data management", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2011"
"10.1007/978-3-030-33223-5_37", "Schema validation and evolution for graph databases", "Lecture Notes in Computer Science", "2019"
"10.1007/978-1-4614-8265-9_1532", "Schema Evolution", "Encyclopedia of Database Systems: Second Edition", "2018"
"10.1007/978-3-030-65847-2_19", "Replicability and Reproducibility of a Schema Evolution Study in Embedded Databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2020"
"10.1007/978-3-319-10518-5_26", "Data Warehouse Schema Evolution Perspectives", "Advances in Intelligent Systems and Computing", "2015"
"10.1007/978-3-642-45315-1_1", "EvoMatch: An evolutionary algorithm for inferring schematic correspondences", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2013"
"10.1007/978-3-319-16211-9_32", "Web-based implementation of data warehouse schema evolution", "Studies in Computational Intelligence", "2015"
"10.4018/978-1-4666-0945-7.ch004", "Managing schema evolution in a federated spatial database system", "Discovery of Geospatial Resources: Methodologies, Technologies, and Emergent Applications", "2012"
"10.1007/978-3-319-59536-8_21", "Survival in schema evolution: Putting the lives of survivor and dead tables in counterpoint", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2017"
"10.1007/978-3-030-58135-0_10", "Why It Is Time for Yet Another Schema Evolution Benchmark: Visionary Paper", "Lecture Notes in Business Information Processing", "2020"
"10.1007/978-3-642-32600-4_20", "Querying transaction-time databases under branched schema evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.7544/issn1000-1239.20220012", "Tracking and Querying over Timeseries Data with Schema Evolution; [一种时序数据模式演化的跟踪与查询方法]", "Jisuanji Yanjiu yu Fazhan/Computer Research and Development", "2022"
"10.1007/978-3-642-34002-4_29", "Optimising schema evolution operation sequences in object databases for data evolution", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2012"
"10.1007/978-3-030-23672-4_3", "Implicit JSON Schema Versioning Driven by Big Data Evolution in the τJSchema Framework", "Lecture Notes in Networks and Systems", "2020"
"10.1007/978-3-319-01571-2_2", "Evolution of a relational schema and its impact on SQL queries", "Studies in Computational Intelligence", "2014"
"10.1007/978-3-319-10073-9_24", "A toolbox for conservative XML schema evolution and document adaptation", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2014"
"10.1007/978-3-319-69904-2_9", "Schema evolution and foreign keys: Birth, eviction, change and absence", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2017"
"10.15587/2706-5448.2025.342365", "DEVELOPMENT OF A RULE-BASED LLM PROMPTING METHOD FOR HIGH-ACCURACY EVENT-SCHEMA EVOLUTION", "Technology Audit and Production Reserves", "2025"
"10.4018/9781522570332.ch039", "Managing Schema Evolution in a Federated Spatial Database System", "Geographic Information Systems: Concepts, Methodologies, Tools, and Applications: Volume I", "2012"
"10.1109/ic2e365635.2025.11167401", "Zero-Downtime Schema Evolution in Distributed Databases: A Theoretical Framework", "2025 IEEE International Conference on Computer, Electronics, Electrical Engineering and their Applications, IC2E3 2025", "2025"
"10.1007/978-981-97-9910-7_19", "A Study on Visual Schema for the History of Automotive Style - Apply Arts History Method to Design History", "Communications in Computer and Information Science", "2024"
"10.1109/ictis.2017.8047775", "Research on the schema of Changjiang waterway maintenance management in the 'Internet+' age", "2017 4th International Conference on Transportation Information and Safety, ICTIS 2017 - Proceedings", "2017"
"10.3390/su13094858", "Development of bim-based bridge maintenance system considering maintenance data schema and information system", "Sustainability (Switzerland)", "2021"
"10.1007/978-3-031-05760-1_31", "A Global Model-Driven Denormalization Approach for Schema Migration", "Lecture Notes in Business Information Processing", "2022"
"10.1145/3756681.3756947", "Seamless Data Migration between Database Schemas with DAMI-Framework: An Empirical Study on Developer Experience", "Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering , EASE, 2025 edition, EASE 2025", "2025"
"10.1007/978-3-031-61000-4_14", "CDMiA: Revealing Impacts of Data Migrations on Schemas in Multi-model Systems", "Lecture Notes in Business Information Processing", "2024"
"10.1007/978-3-031-38821-7_11", "Managing Schema Migration in NoSQL Databases: Advisor Heuristics vs. Self-adaptive Schema Migration Strategies", "Communications in Computer and Information Science", "2023"
"10.1007/978-3-030-71055-2_4", "PolyMigrate: Dynamic Schema Evolution and Data Migration in a Distributed Polystore", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2021"
"10.1007/s41870-020-00515-8", "Schema design advisor model for RDBMS to NoSQL database migration", "International Journal of Information Technology (Singapore)", "2021"
"10.1007/978-981-97-5552-3_24", "SLSM: An Efficient Strategy for Lazy Schema Migration on Shared-Nothing Databases", "Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)", "2024"
